Sweden, Exposure to risk (period 1x1)     Last modified: 02-Sep-2015, MPv5 (May07)

   Year      Age       Female          Male         Total
   1790      107            0.00         0.00         0.00 
   1790      108            0.00         0.00         0.00 
   1790      109            0.00         0.00         0.00 
   1790      110+           0.00         0.00         0.00 
   1791        0        30024.96     30573.86     60598.82 
   1791        1        26537.48     26489.61     53027.08 
   1791        2        27734.97     27460.87     55195.85 
   1791        3        29412.36     28875.22     58287.58 
   1791        4        24434.05     24548.32     48982.37 
   1791        5        20190.49     20822.32     41012.81 
   1791        6        20315.72     20920.35     41236.07 
   1791        7        20880.74     21396.33     42277.07 
   1791        8        21345.32     21796.26     43141.57 
   1791        9        21663.27     21997.75     43661.02 
   1791       10        22218.97     22403.01     44621.98 
   1791       11        21653.66     21777.38     43431.03 
   1791       12        21220.88     21322.07     42542.95 
   1791       13        20327.37     20512.57     40839.94 
   1791       14        19327.68     19535.11     38862.78 
   1791       15        18382.72     18539.46     36922.18 
   1791       16        18304.62     18054.54     36359.16 
   1791       17        18743.45     18145.44     36888.88 
   1791       18        18723.07     17852.14     36575.22 
   1791       19        18791.81     17616.90     36408.71 
   1791       20        19504.10     17953.49     37457.59 
   1791       21        19436.19     17637.89     37074.07 
   1791       22        19268.77     17219.32     36488.09 
   1791       23        18716.69     16474.30     35190.99 
   1791       24        18502.10     16046.96     34549.06 
   1791       25        18673.79     15967.74     34641.53 
   1791       26        18694.67     16228.77     34923.44 
   1791       27        18564.98     16365.87     34930.85 
   1791       28        18288.63     16403.88     34692.51 
   1791       29        18158.25     16608.12     34766.37 
   1791       30        18132.25     16896.42     35028.68 
   1791       31        17613.12     16265.42     33878.53 
   1791       32        16954.80     15546.72     32501.52 
   1791       33        16255.65     14837.67     31093.31 
   1791       34        15641.50     14235.24     29876.74 
   1791       35        15262.04     13854.47     29116.51 
   1791       36        15610.02     14297.11     29907.13 
   1791       37        15682.85     14471.20     30154.06 
   1791       38        15687.21     14575.62     30262.83 
   1791       39        15537.64     14533.35     30070.99 
   1791       40        15443.57     14487.67     29931.23 
   1791       41        14770.42     13800.13     28570.55 
   1791       42        13995.66     13019.31     27014.97 
   1791       43        13318.32     12341.86     25660.18 
   1791       44        12611.01     11668.23     24279.24 
   1791       45        11870.00     10979.76     22849.76 
   1791       46        11731.11     10846.14     22577.25 
   1791       47        11642.74     10721.14     22363.88 
   1791       48        11613.26     10642.06     22255.32 
   1791       49        11619.28     10572.25     22191.52 
   1791       50        11604.95     10418.67     22023.62 
   1791       51        11023.63      9766.34     20789.97 
   1791       52        10450.36      9177.20     19627.56 
   1791       53         9952.06      8677.89     18629.96 
   1791       54         9652.70      8338.42     17991.12 
   1791       55         9502.38      8116.38     17618.76 
   1791       56         9669.75      8179.08     17848.83 
   1791       57         9657.55      8112.13     17769.69 
   1791       58         9509.33      7959.78     17469.11 
   1791       59         9309.82      7785.49     17095.31 
   1791       60         9041.85      7572.20     16614.05 
   1791       61         8497.81      7090.38     15588.19 
   1791       62         7956.67      6594.64     14551.30 
   1791       63         7465.77      6135.80     13601.56 
   1791       64         7053.35      5763.15     12816.50 
   1791       65         6681.76      5461.11     12142.87 
   1791       66         6424.70      5227.90     11652.60 
   1791       67         6080.70      4910.67     10991.37 
   1791       68         5683.80      4556.33     10240.13 
   1791       69         5289.49      4166.43      9455.92 
   1791       70         4866.60      3732.12      8598.72 
   1791       71         4410.15      3316.27      7726.42 
   1791       72         3953.13      2924.49      6877.62 
   1791       73         3503.64      2544.92      6048.56 
   1791       74         3112.98      2218.46      5331.44 
   1791       75         2774.73      1944.97      4719.70 
   1791       76         2472.26      1704.31      4176.57 
   1791       77         2168.54      1467.65      3636.20 
   1791       78         1867.05      1239.92      3106.98 
   1791       79         1589.30      1040.91      2630.21 
   1791       80         1501.15       971.35      2472.50 
   1791       81         1258.02       802.65      2060.68 
   1791       82         1025.82       644.44      1670.26 
   1791       83          811.69       499.32      1311.01 
   1791       84          627.63       373.88      1001.51 
   1791       85          482.24       276.46       758.71 
   1791       86          375.41       207.54       582.95 
   1791       87          294.86       157.64       452.51 
   1791       88          231.31       120.95       352.27 
   1791       89          181.07        92.03       273.10 
