United Kingdom, Exposure to risk (period 1x1)     Last modified: 29-Jan-2016, MPv5 (May07)

   Year      Age       Female          Male         Total
   1927       89         6126.45      2691.64      8818.09 
   1927       90         4549.66      1905.71      6455.38 
   1927       91         3319.84      1328.77      4648.61 
   1927       92         2360.94       897.85      3258.79 
   1927       93         1672.27       605.23      2277.50 
   1927       94         1186.46       401.27      1587.74 
   1927       95          805.08       266.83      1071.91 
   1927       96          526.79       176.92       703.71 
   1927       97          333.57       104.63       438.21 
   1927       98          201.34        61.18       262.52 
   1927       99          120.08        34.60       154.68 
   1927      100           70.75        16.25        86.99 
   1927      101           38.53         6.90        45.43 
   1927      102           19.47         3.80        23.27 
   1927      103            9.04         2.54        11.57 
   1927      104            4.71         1.46         6.17 
   1927      105            2.47         0.75         3.22 
   1927      106            0.73         0.23         0.96 
   1927      107            0.00         0.00         0.00 
   1927      108            0.00         0.00         0.00 
   1927      109            0.00         0.00         0.00 
   1927      110+           0.00         0.00         0.00 
   1928        0       366625.26    378152.26    744777.52 
   1928        1       364656.39    372070.49    736726.88 
   1928        2       371073.30    378594.41    749667.71 
   1928        3       376610.26    384529.23    761139.50 
   1928        4       386827.40    394336.36    781163.76 
   1928        5       399241.48    407128.72    806370.20 
   1928        6       418374.60    427211.58    845586.18 
   1928        7       437245.72    447418.10    884663.82 
   1928        8       418286.35    428547.33    846833.68 
   1928        9       353069.68    360830.10    713899.78 
   1928       10       318850.78    324366.29    643217.06 
   1928       11       342524.69    348055.20    690579.90 
   1928       12       373473.72    378003.39    751477.11 
   1928       13       398385.46    399204.96    797590.42 
   1928       14       411876.62    409041.78    820918.40 
   1928       15       411806.54    408189.56    819996.10 
   1928       16       410204.45    406107.30    816311.74 
   1928       17       411156.06    404172.69    815328.74 
   1928       18       416495.30    406346.72    822842.02 
   1928       19       421744.41    408177.67    829922.08 
   1928       20       421818.20    404622.83    826441.02 
   1928       21       417358.14    398901.32    816259.46 
   1928       22       412235.45    393568.18    805803.63 
   1928       23       408092.58    388522.70    796615.29 
   1928       24       403439.87    382778.29    786218.16 
   1928       25       398469.88    376632.97    775102.85 
   1928       26       393845.33    369485.59    763330.92 
   1928       27       392440.63    363105.44    755546.07 
   1928       28       387213.41    349522.64    736736.05 
   1928       29       375734.91    326141.03    701875.94 
   1928       30       370118.40    310895.49    681013.89 
   1928       31       367398.30    304928.22    672326.52 
   1928       32       363536.51    301703.21    665239.72 
   1928       33       357673.69    298485.46    656159.15 
   1928       34       353482.33    296401.65    649883.98 
   1928       35       352243.11    296622.15    648865.27 
   1928       36       351018.02    296910.53    647928.55 
   1928       37       344057.02    292667.88    636724.90 
   1928       38       331856.77    284718.39    616575.16 
   1928       39       329443.91    282706.71    612150.62 
   1928       40       331872.75    282904.07    614776.82 
   1928       41       325615.47    277543.21    603158.69 
   1928       42       323148.98    277400.75    600549.73 
   1928       43       319031.17    276067.82    595098.99 
   1928       44       315630.83    272903.17    588534.00 
   1928       45       318218.63    275609.17    593827.81 
   1928       46       319657.24    280790.32    600447.55 
   1928       47       314551.93    279273.05    593824.98 
   1928       48       300778.42    267872.23    568650.65 
   1928       49       292297.96    259600.92    551898.87 
   1928       50       290749.03    257800.14    548549.17 
   1928       51       285528.57    255948.88    541477.44 
   1928       52       279184.61    254402.51    533587.11 
   1928       53       266782.01    247222.46    514004.47 
   1928       54       257788.40    240039.33    497827.73 
   1928       55       253709.19    235320.30    489029.49 
   1928       56       247416.24    228677.95    476094.19 
   1928       57       235700.57    216789.30    452489.88 
   1928       58       219026.61    201726.09    420752.70 
   1928       59       208634.81    191527.51    400162.32 
   1928       60       206427.97    186071.49    392499.46 
   1928       61       199710.58    177699.98    377410.56 
   1928       62       192068.20    169099.93    361168.13 
   1928       63       181846.03    158930.02    340776.06 
   1928       64       172138.34    150051.12    322189.46 
   1928       65       164982.66    142587.56    307570.22 
   1928       66       157380.40    133821.58    291201.99 
   1928       67       149475.69    124582.47    274058.17 
   1928       68       137772.95    113094.22    250867.17 
   1928       69       127821.66    103309.32    231130.98 
   1928       70       121685.80     96726.47    218412.27 
   1928       71       115186.52     90559.57    205746.09 
   1928       72       107472.25     82979.20    190451.45 
   1928       73        96546.00     72928.46    169474.46 
   1928       74        86487.76     63988.97    150476.73 
   1928       75        78790.36     57176.91    135967.27 
   1928       76        72073.44     50884.64    122958.09 
   1928       77        64465.95     43813.21    108279.16 
   1928       78        55171.16     36359.74     91530.90 
   1928       79        47468.17     30513.83     77982.00 
   1928       80        41865.93     25694.97     67560.89 
   1928       81        36490.30     21538.10     58028.41 
   1928       82        31781.77     18015.66     49797.42 
   1928       83        26878.48     14641.67     41520.16 
